outlet_id,outlet_size,population_density,number_of_skus_sold,average_household_income,region_outstation,region_upcountry,region_western,number_of_skus_sold_range_0-25,number_of_skus_sold_range_25-50,number_of_skus_sold_range_50+
outlet_code_2617,956,1713,29,100645,0,0,1,0,1,0
outlet_code_2618,941,1683,28,99147,0,0,1,0,1,0
outlet_code_2619,2840,342,14,71007,1,0,0,1,0,0
outlet_code_2620,242,111,12,60611,1,0,0,1,0,0
outlet_code_2621,298,125,15,74620,1,0,0,1,0,0
outlet_code_2622,1381,282,17,84030,1,0,0,1,0,0
outlet_code_2623,1369,280,17,83454,1,0,0,1,0,0
outlet_code_2624,1144,253,14,72204,1,0,0,1,0,0
outlet_code_2625,1142,253,14,72111,1,0,0,1,0,0
outlet_code_2626,1412,285,17,85600,1,0,0,1,0,0
outlet_code_2627,1153,254,15,72647,1,0,0,1,0,0
outlet_code_2628,245,345,13,36685,0,1,0,1,0,0
outlet_code_2629,220,320,12,33056,0,1,0,1,0,0
outlet_code_2630,1396,420,24,50883,0,1,0,1,0,0
outlet_code_2631,2982,3764,40,124096,0,0,1,0,1,0
outlet_code_2632,2261,2322,25,88042,0,0,1,0,1,0
outlet_code_2633,386,3585,48,167830,0,0,1,0,1,0
outlet_code_2634,277,1949,31,113294,0,0,1,0,1,0
outlet_code_2635,859,1518,26,90922,0,0,1,0,1,0
outlet_code_2636,993,1785,30,104263,0,0,1,0,1,0
outlet_code_2637,1662,3124,54,171219,0,0,1,0,1,0
outlet_code_2638,1273,2346,40,132313,0,0,1,0,1,0
outlet_code_2639,718,1235,21,76750,0,0,1,1,0,0
outlet_code_2640,787,1374,23,83717,0,0,1,1,0,0
outlet_code_2641,2368,318,12,59188,1,0,0,1,0,0
outlet_code_2642,1068,244,14,68405,1,0,0,1,0,0
outlet_code_2643,855,219,12,57770,1,0,0,1,0,0
outlet_code_2644,1055,243,14,67754,1,0,0,1,0,0
outlet_code_2645,1139,253,14,71941,1,0,0,1,0,0
outlet_code_2646,1242,265,15,77124,1,0,0,1,0,0
outlet_code_2647,1238,265,15,76886,1,0,0,1,0,0
outlet_code_2648,1011,237,13,65557,1,0,0,1,0,0
outlet_code_2649,1161,255,15,73074,1,0,0,1,0,0
outlet_code_2650,1436,288,17,86790,1,0,0,1,0,0
outlet_code_2651,339,439,20,50834,0,1,0,1,0,0
outlet_code_2652,902,370,14,36071,0,1,0,1,0,0
outlet_code_2653,2067,1934,21,78346,0,0,1,1,0,0
outlet_code_2654,3691,5181,54,159529,0,0,1,0,1,0
outlet_code_2655,362,3230,44,156012,0,0,1,0,1,0
outlet_code_2656,241,1411,26,95379,0,0,1,0,1,0
outlet_code_2657,291,2172,34,120742,0,0,1,0,1,0
outlet_code_2658,1309,2418,41,135897,0,0,1,0,1,0
outlet_code_2659,1434,2668,46,148424,0,0,1,0,1,0
outlet_code_2660,762,1324,22,81179,0,0,1,1,0,0
outlet_code_2661,1378,2556,44,142788,0,0,1,0,1,0
outlet_code_2662,1575,2950,51,162498,0,0,1,0,1,0
outlet_code_2663,1183,2167,37,123338,0,0,1,0,1,0
outlet_code_2664,1588,2977,51,163838,0,0,1,0,1,0
outlet_code_2665,2248,312,11,56191,1,0,0,1,0,0
outlet_code_2666,3728,386,19,93198,1,0,0,1,0,0
outlet_code_2667,1322,275,16,81114,1,0,0,1,0,0
outlet_code_2668,957,231,13,62837,1,0,0,1,0,0
outlet_code_2669,1060,243,14,67997,1,0,0,1,0,0
outlet_code_2670,1450,290,17,87495,1,0,0,1,0,0
outlet_code_2671,1589,307,19,94438,1,0,0,1,0,0
outlet_code_2672,824,215,11,56198,1,0,0,1,0,0
outlet_code_2673,1003,236,13,65168,1,0,0,1,0,0
outlet_code_2674,789,359,12,32668,0,1,0,1,0,0
outlet_code_2675,1517,432,26,54520,0,1,0,0,1,0
outlet_code_2676,1563,436,27,55892,0,1,0,0,1,0
outlet_code_2677,1438,424,25,52154,0,1,0,0,1,0
outlet_code_2678,1064,386,17,40905,0,1,0,1,0,0
outlet_code_2679,3487,4774,50,149343,0,0,1,0,1,0
outlet_code_2680,358,3168,44,153930,0,0,1,0,1,0
outlet_code_2681,289,2129,33,119316,0,0,1,0,1,0
outlet_code_2682,1341,2482,42,139099,0,0,1,0,1,0
outlet_code_2683,1655,3111,53,170542,0,0,1,0,1,0
outlet_code_2684,1257,2314,39,130701,0,0,1,0,1,0
outlet_code_2685,1374,2548,44,142415,0,0,1,0,1,0
outlet_code_2686,1660,3120,54,170984,0,0,1,0,1,0
outlet_code_2687,1140,2079,35,118966,0,0,1,0,1,0
outlet_code_2688,1194,2188,37,124378,0,0,1,0,1,0
outlet_code_2689,3169,358,16,79221,1,0,0,1,0,0
outlet_code_2690,392,148,20,97987,1,0,0,1,0,0
outlet_code_2691,220,105,11,54938,1,0,0,1,0,0
outlet_code_2692,240,110,12,60056,1,0,0,1,0,0
outlet_code_2693,250,112,12,62427,1,0,0,1,0,0
outlet_code_2694,205,101,10,51250,1,0,0,1,0,0
outlet_code_2695,222,106,11,55598,1,0,0,1,0,0
outlet_code_2696,260,115,13,64987,1,0,0,1,0,0
outlet_code_2697,949,230,12,62472,1,0,0,1,0,0
outlet_code_2698,1432,288,17,86585,1,0,0,1,0,0
outlet_code_2699,1148,254,14,72383,1,0,0,1,0,0
outlet_code_2700,1171,256,15,73535,1,0,0,1,0,0
outlet_code_2701,909,371,14,36280,0,1,0,1,0,0
outlet_code_2702,940,374,15,37199,0,1,0,1,0,0
outlet_code_2703,3462,4724,49,148102,0,0,1,0,1,0
outlet_code_2704,3211,4221,44,135534,0,0,1,0,1,0
outlet_code_2705,2544,2887,31,102183,0,0,1,0,1,0
outlet_code_2706,4000,5800,60,174995,0,0,1,0,0,1
outlet_code_2707,325,2679,39,137639,0,0,1,0,1,0
outlet_code_2708,325,2677,39,137573,0,0,1,0,1,0
outlet_code_2709,1623,3045,52,167268,0,0,1,0,1,0
outlet_code_2710,1064,1927,33,111363,0,0,1,0,1,0
outlet_code_2711,1181,2162,37,123125,0,0,1,0,1,0
outlet_code_2712,835,1470,25,88511,0,0,1,0,1,0
outlet_code_2713,939,1678,28,98921,0,0,1,0,1,0
outlet_code_2714,1012,1824,31,106176,0,0,1,0,1,0
outlet_code_2715,3716,386,19,92892,1,0,0,1,0,0
outlet_code_2716,2877,344,14,71913,1,0,0,1,0,0
outlet_code_2717,826,215,11,56323,1,0,0,1,0,0
outlet_code_2718,971,233,13,63553,1,0,0,1,0,0
outlet_code_2719,784,210,11,54185,1,0,0,1,0,0
outlet_code_2720,1416,286,17,85808,1,0,0,1,0,0
outlet_code_2721,1565,304,19,93246,1,0,0,1,0,0
outlet_code_2722,1339,277,16,81941,1,0,0,1,0,0
outlet_code_2723,1030,240,13,66504,1,0,0,1,0,0
outlet_code_2724,1676,317,20,98795,1,0,0,1,0,0
outlet_code_2725,1072,245,14,68610,1,0,0,1,0,0
outlet_code_2726,856,219,12,57819,1,0,0,1,0,0
outlet_code_2727,303,403,18,45447,0,1,0,1,0,0
outlet_code_2728,1487,429,26,53612,0,1,0,0,1,0
outlet_code_2729,1309,411,22,48277,0,1,0,1,0,0
outlet_code_2730,1226,403,21,45779,0,1,0,1,0,0
outlet_code_2731,2907,3613,38,120326,0,0,1,0,1,0
outlet_code_2732,3715,5230,54,160745,0,0,1,0,1,0
outlet_code_2733,2219,2239,24,85963,0,0,1,1,0,0
outlet_code_2734,375,3421,46,162367,0,0,1,0,1,0
outlet_code_2735,233,1298,25,91597,0,0,1,0,1,0
outlet_code_2736,1318,2435,42,136764,0,0,1,0,1,0
outlet_code_2737,1235,2271,39,128538,0,0,1,0,1,0
outlet_code_2738,868,1537,26,91829,0,0,1,0,1,0
outlet_code_2739,1035,1870,32,108495,0,0,1,0,1,0
outlet_code_2740,274,118,14,68422,1,0,0,1,0,0
outlet_code_2741,294,124,15,73547,1,0,0,1,0,0
outlet_code_2742,1692,319,20,99604,1,0,0,1,0,0
outlet_code_2743,1586,306,19,94308,1,0,0,1,0,0
outlet_code_2744,1592,307,19,94584,1,0,0,1,0,0
outlet_code_2745,1601,308,19,95032,1,0,0,1,0,0
outlet_code_2746,1667,316,20,98370,1,0,0,1,0,0
outlet_code_2747,1196,260,15,74802,1,0,0,1,0,0
outlet_code_2748,776,209,11,53790,1,0,0,1,0,0
outlet_code_2749,362,462,22,54300,0,1,0,1,0,0
outlet_code_2750,1084,388,18,41513,0,1,0,1,0,0
outlet_code_2751,924,372,14,36709,0,1,0,1,0,0
outlet_code_2752,1403,420,24,51097,0,1,0,1,0,0
outlet_code_2753,1281,408,22,47435,0,1,0,1,0,0
outlet_code_2754,1457,426,25,52701,0,1,0,0,1,0
outlet_code_2755,3499,4799,50,149970,0,0,1,0,1,0
outlet_code_2756,249,1533,27,99436,0,0,1,0,1,0
outlet_code_2757,1485,2771,47,153528,0,0,1,0,1,0
outlet_code_2758,1254,2307,39,130375,0,0,1,0,1,0
outlet_code_2759,816,1432,24,86581,0,0,1,1,0,0
outlet_code_2760,354,138,18,88499,1,0,0,1,0,0
outlet_code_2761,337,134,17,84127,1,0,0,1,0,0
outlet_code_2762,388,147,19,96902,1,0,0,1,0,0
outlet_code_2763,228,107,11,57018,1,0,0,1,0,0
outlet_code_2764,307,127,15,76685,1,0,0,1,0,0
outlet_code_2765,1166,256,15,73300,1,0,0,1,0,0
outlet_code_2766,1058,243,14,67876,1,0,0,1,0,0
outlet_code_2767,1616,310,19,95777,1,0,0,1,0,0
outlet_code_2768,726,203,10,51285,1,0,0,1,0,0
outlet_code_2769,1664,316,20,98220,1,0,0,1,0,0
outlet_code_2770,751,206,11,52549,1,0,0,1,0,0
outlet_code_2771,356,456,22,53404,0,1,0,1,0,0
outlet_code_2772,1376,418,24,50272,0,1,0,1,0,0
outlet_code_2773,1272,407,21,47171,0,1,0,1,0,0
outlet_code_2774,2127,2053,23,81328,0,0,1,1,0,0
outlet_code_2775,326,2691,39,138049,0,0,1,0,1,0
outlet_code_2776,304,2357,36,126891,0,0,1,0,1,0
outlet_code_2777,308,2421,36,129048,0,0,1,0,1,0
outlet_code_2778,1114,2029,35,116446,0,0,1,0,1,0
outlet_code_2779,846,1492,25,89619,0,0,1,0,1,0
outlet_code_2780,1350,2500,43,140012,0,0,1,0,1,0
outlet_code_2781,1554,2907,50,160362,0,0,1,0,1,0
outlet_code_2782,1156,2113,36,120635,0,0,1,0,1,0
outlet_code_2783,1655,3109,53,170455,0,0,1,0,1,0
outlet_code_2784,1131,2062,35,118099,0,0,1,0,1,0
outlet_code_2785,1574,2948,51,162376,0,0,1,0,1,0
outlet_code_2786,1137,2073,35,118660,0,0,1,0,1,0
outlet_code_2787,3005,350,15,75136,1,0,0,1,0,0
outlet_code_2788,3366,368,17,84162,1,0,0,1,0,0
outlet_code_2789,364,141,18,90985,1,0,0,1,0,0
outlet_code_2790,313,128,16,78240,1,0,0,1,0,0
outlet_code_2791,1563,304,19,93163,1,0,0,1,0,0
outlet_code_2792,1440,289,17,87007,1,0,0,1,0,0
outlet_code_2793,1526,299,18,91313,1,0,0,1,0,0
outlet_code_2794,1194,259,15,74703,1,0,0,1,0,0
outlet_code_2795,220,320,12,33021,0,1,0,1,0,0
outlet_code_2796,386,3588,48,167942,0,0,1,0,1,0
outlet_code_2797,340,2905,41,145152,0,0,1,0,1,0
outlet_code_2798,1081,1961,33,113066,0,0,1,0,1,0
outlet_code_2799,851,1503,25,90149,0,0,1,0,1,0
outlet_code_2800,797,1394,23,84701,0,0,1,1,0,0
outlet_code_2801,830,1460,25,87993,0,0,1,0,1,0
outlet_code_2802,1411,2623,45,146128,0,0,1,0,1,0
outlet_code_2803,2185,309,11,54625,1,0,0,1,0,0
outlet_code_2804,3830,392,19,95753,1,0,0,1,0,0
outlet_code_2805,208,102,10,51978,1,0,0,1,0,0
outlet_code_2806,396,149,20,99088,1,0,0,1,0,0
outlet_code_2807,866,220,12,58281,1,0,0,1,0,0
outlet_code_2808,1166,256,15,73318,1,0,0,1,0,0
outlet_code_2809,1657,315,20,97874,1,0,0,1,0,0
outlet_code_2810,1134,252,14,71691,1,0,0,1,0,0
outlet_code_2811,1059,243,14,67969,1,0,0,1,0,0
outlet_code_2812,812,361,12,33349,0,1,0,1,0,0
outlet_code_2813,1031,383,17,39933,0,1,0,1,0,0
outlet_code_2814,260,1703,29,105111,0,0,1,0,1,0
outlet_code_2815,738,1276,21,78798,0,0,1,1,0,0
outlet_code_2816,738,1276,21,78790,0,0,1,1,0,0
outlet_code_2817,3920,396,20,97988,1,0,0,1,0,0
outlet_code_2818,2057,303,10,51420,1,0,0,1,0,0
outlet_code_2819,1621,310,19,96040,1,0,0,1,0,0
outlet_code_2820,1560,303,19,93018,1,0,0,1,0,0
outlet_code_2821,1606,309,19,95313,1,0,0,1,0,0
outlet_code_2822,756,207,11,52784,1,0,0,1,0,0
outlet_code_2823,719,202,10,50965,1,0,0,1,0,0
outlet_code_2824,1020,238,13,66023,1,0,0,1,0,0
outlet_code_2825,803,212,11,55161,1,0,0,1,0,0
outlet_code_2826,1163,396,19,43890,0,1,0,1,0,0
outlet_code_2827,749,355,11,31455,0,1,0,1,0,0
outlet_code_2828,1408,421,24,51249,0,1,0,1,0,0
outlet_code_2829,772,357,11,32171,0,1,0,1,0,0
outlet_code_2830,833,363,13,34003,0,1,0,1,0,0
outlet_code_2831,886,1573,27,93635,0,0,1,0,1,0
outlet_code_2832,945,1690,29,99521,0,0,1,0,1,0
outlet_code_2833,1280,2360,40,133012,0,0,1,0,1,0
outlet_code_2834,1060,1920,33,110981,0,0,1,0,1,0
outlet_code_2835,2596,330,13,64894,1,0,0,1,0,0
outlet_code_2836,3182,359,16,79546,1,0,0,1,0,0
outlet_code_2837,3805,390,19,95113,1,0,0,1,0,0
outlet_code_2838,2384,319,12,59591,1,0,0,1,0,0
outlet_code_2839,330,133,17,82510,1,0,0,1,0,0
outlet_code_2840,268,117,13,66962,1,0,0,1,0,0
outlet_code_2841,269,117,13,67315,1,0,0,1,0,0
outlet_code_2842,1181,258,15,74045,1,0,0,1,0,0
outlet_code_2843,789,211,11,54462,1,0,0,1,0,0
outlet_code_2844,1132,252,14,71589,1,0,0,1,0,0
outlet_code_2845,1443,289,17,87125,1,0,0,1,0,0
outlet_code_2846,779,209,11,53928,1,0,0,1,0,0
outlet_code_2847,800,212,11,55021,1,0,0,1,0,0
outlet_code_2848,1071,245,14,68571,1,0,0,1,0,0
outlet_code_2849,914,371,14,36414,0,1,0,1,0,0
outlet_code_2850,1156,396,19,43672,0,1,0,1,0,0
outlet_code_2851,814,361,12,33419,0,1,0,1,0,0
outlet_code_2852,840,364,13,34189,0,1,0,1,0,0
outlet_code_2853,331,2764,40,140473,0,0,1,0,1,0
outlet_code_2854,360,3203,44,155089,0,0,1,0,1,0
outlet_code_2855,986,1772,30,103624,0,0,1,0,1,0
outlet_code_2856,830,1459,25,87950,0,0,1,0,1,0
outlet_code_2857,1694,3188,55,174409,0,0,1,0,1,0
outlet_code_2858,2379,319,12,59463,1,0,0,1,0,0
outlet_code_2859,2483,324,12,62074,1,0,0,1,0,0
outlet_code_2860,3432,372,17,85789,1,0,0,1,0,0
outlet_code_2861,3626,381,18,90653,1,0,0,1,0,0
outlet_code_2862,308,127,15,77108,1,0,0,1,0,0
outlet_code_2863,992,235,13,64612,1,0,0,1,0,0
outlet_code_2864,3636,614,30,54534,0,1,0,0,1,0
outlet_code_2865,773,357,11,32185,0,1,0,1,0,0
outlet_code_2866,761,1322,22,81081,0,0,1,1,0,0
outlet_code_2867,1622,3044,52,167223,0,0,1,0,1,0
outlet_code_2868,896,1592,27,94608,0,0,1,0,1,0
outlet_code_2869,390,147,19,97424,1,0,0,1,0,0
outlet_code_2870,231,108,12,57717,1,0,0,1,0,0
outlet_code_2871,214,103,11,53422,1,0,0,1,0,0
outlet_code_2872,397,149,20,99250,1,0,0,1,0,0
outlet_code_2873,701,200,10,50028,1,0,0,1,0,0
outlet_code_2874,954,230,13,62690,1,0,0,1,0,0
outlet_code_2875,1387,282,17,84351,1,0,0,1,0,0
outlet_code_2876,1080,246,14,68984,1,0,0,1,0,0
outlet_code_2877,1004,236,13,65199,1,0,0,1,0,0
outlet_code_2878,1366,280,17,83321,1,0,0,1,0,0
outlet_code_2879,3201,570,25,48022,0,1,0,0,1,0
outlet_code_2880,1340,414,23,49203,0,1,0,1,0,0
outlet_code_2881,1686,449,30,59578,0,1,0,0,1,0
outlet_code_2882,1057,386,17,40722,0,1,0,1,0,0
outlet_code_2883,951,375,15,37544,0,1,0,1,0,0
outlet_code_2884,1042,384,17,40248,0,1,0,1,0,0
outlet_code_2885,1628,443,29,57829,0,1,0,0,1,0
outlet_code_2886,2400,2599,28,94982,0,0,1,0,1,0
outlet_code_2887,2198,2196,24,84891,0,0,1,1,0,0
outlet_code_2888,337,2849,40,143293,0,0,1,0,1,0
outlet_code_2889,785,1369,23,83461,0,0,1,1,0,0
outlet_code_2890,1081,1963,33,113133,0,0,1,0,1,0
outlet_code_2891,1333,2466,42,138296,0,0,1,0,1,0
outlet_code_2892,3838,392,19,95947,1,0,0,1,0,0
outlet_code_2893,3582,379,18,89559,1,0,0,1,0,0
outlet_code_2894,2308,315,12,57711,1,0,0,1,0,0
outlet_code_2895,3991,400,20,99767,1,0,0,1,0,0
outlet_code_2896,266,117,13,66551,1,0,0,1,0,0
outlet_code_2897,352,138,18,87912,1,0,0,1,0,0
outlet_code_2898,1108,249,14,70413,1,0,0,1,0,0
outlet_code_2899,1182,258,15,74077,1,0,0,1,0,0
outlet_code_2900,1385,282,17,84241,1,0,0,1,0,0
outlet_code_2901,1580,306,19,93984,1,0,0,1,0,0
outlet_code_2902,884,222,12,59183,1,0,0,1,0,0
outlet_code_2903,963,232,13,63161,1,0,0,1,0,0
outlet_code_2904,1126,251,14,71307,1,0,0,1,0,0
outlet_code_2905,782,210,11,54085,1,0,0,1,0,0
outlet_code_2906,1654,314,20,97705,1,0,0,1,0,0
outlet_code_2907,1639,444,29,58175,0,1,0,0,1,0
outlet_code_2908,1558,436,27,55737,0,1,0,0,1,0
outlet_code_2909,1555,436,27,55658,0,1,0,0,1,0
outlet_code_2910,1220,402,20,45609,0,1,0,1,0,0
outlet_code_2911,1681,448,30,59415,0,1,0,0,1,0
outlet_code_2912,295,2219,34,122316,0,0,1,0,1,0
outlet_code_2913,1176,2152,37,122582,0,0,1,0,1,0
outlet_code_2914,1052,1905,32,110247,0,0,1,0,1,0
outlet_code_2915,1090,1980,34,114023,0,0,1,0,1,0
outlet_code_2916,1013,1826,31,106293,0,0,1,0,1,0
outlet_code_2917,952,1705,29,100241,0,0,1,0,1,0
outlet_code_2918,937,1674,28,98693,0,0,1,0,1,0
outlet_code_2919,828,1457,24,87837,0,0,1,1,0,0
outlet_code_2920,973,1746,30,102318,0,0,1,0,1,0
outlet_code_2921,875,1549,26,92465,0,0,1,0,1,0
outlet_code_2922,1124,2048,35,117415,0,0,1,0,1,0
outlet_code_2923,352,138,18,88102,1,0,0,1,0,0
outlet_code_2924,284,121,14,70908,1,0,0,1,0,0
outlet_code_2925,337,134,17,84348,1,0,0,1,0,0
outlet_code_2926,1238,265,15,76911,1,0,0,1,0,0
outlet_code_2927,1463,292,18,88151,1,0,0,1,0,0
outlet_code_2928,756,207,11,52788,1,0,0,1,0,0
outlet_code_2929,1514,298,18,90685,1,0,0,1,0,0
outlet_code_2930,1431,288,17,86553,1,0,0,1,0,0
outlet_code_2931,1242,265,15,77092,1,0,0,1,0,0
outlet_code_2932,1010,237,13,65524,1,0,0,1,0,0
outlet_code_2933,1057,243,14,67837,1,0,0,1,0,0
outlet_code_2934,1453,290,18,87639,1,0,0,1,0,0
outlet_code_2935,247,347,14,37014,0,1,0,1,0,0
outlet_code_2936,1681,448,30,59428,0,1,0,0,1,0
outlet_code_2937,1096,390,18,41874,0,1,0,1,0,0
outlet_code_2938,792,359,12,32749,0,1,0,1,0,0
outlet_code_2939,724,352,10,30711,0,1,0,1,0,0
outlet_code_2940,2445,2690,29,97253,0,0,1,0,1,0
outlet_code_2941,2571,2942,31,103545,0,0,1,0,1,0
outlet_code_2942,346,2992,42,148059,0,0,1,0,1,0
outlet_code_2943,253,1597,28,101580,0,0,1,0,1,0
outlet_code_2944,1180,2160,37,122976,0,0,1,0,1,0
outlet_code_2945,1305,2409,41,135451,0,0,1,0,1,0
outlet_code_2946,1391,2582,44,144082,0,0,1,0,1,0
outlet_code_2947,3163,358,16,79065,1,0,0,1,0,0
outlet_code_2948,342,136,17,85586,1,0,0,1,0,0
outlet_code_2949,357,139,18,89280,1,0,0,1,0,0
outlet_code_2950,225,106,11,56196,1,0,0,1,0,0
outlet_code_2951,352,138,18,87971,1,0,0,1,0,0
outlet_code_2952,1598,308,19,94877,1,0,0,1,0,0
outlet_code_2953,1044,241,13,67208,1,0,0,1,0,0
outlet_code_2954,777,209,11,53865,1,0,0,1,0,0
outlet_code_2955,1417,286,17,85830,1,0,0,1,0,0
outlet_code_2956,1048,242,13,67417,1,0,0,1,0,0
outlet_code_2957,1196,260,15,74817,1,0,0,1,0,0
outlet_code_2958,1217,262,15,75867,1,0,0,1,0,0
outlet_code_2959,339,439,20,50789,0,1,0,1,0,0
outlet_code_2960,924,372,14,36732,0,1,0,1,0,0
outlet_code_2961,759,356,11,31772,0,1,0,1,0,0
outlet_code_2962,836,364,13,34088,0,1,0,1,0,0
outlet_code_2963,1698,450,30,59952,0,1,0,0,1,0
outlet_code_2964,3262,4324,45,138091,0,0,1,0,1,0
outlet_code_2965,381,3510,47,165344,0,0,1,0,1,0
outlet_code_2966,210,955,22,80151,0,0,1,1,0,0
outlet_code_2967,239,1385,26,94492,0,0,1,0,1,0
outlet_code_2968,1491,2783,48,154128,0,0,1,0,1,0
outlet_code_2969,1629,3059,53,167944,0,0,1,0,1,0
outlet_code_2970,1221,2242,38,127078,0,0,1,0,1,0
outlet_code_2971,717,1234,21,76690,0,0,1,1,0,0
outlet_code_2972,2035,302,10,50873,1,0,0,1,0,0
outlet_code_2973,361,140,18,90338,1,0,0,1,0,0
outlet_code_2974,287,122,14,71864,1,0,0,1,0,0
outlet_code_2975,292,123,15,73092,1,0,0,1,0,0
outlet_code_2976,1115,250,14,70771,1,0,0,1,0,0
outlet_code_2977,1574,305,19,93706,1,0,0,1,0,0
outlet_code_2978,893,223,12,59674,1,0,0,1,0,0
outlet_code_2979,981,234,13,64074,1,0,0,1,0,0
outlet_code_2980,3380,588,27,50695,0,1,0,0,1,0
outlet_code_2981,266,366,15,39953,0,1,0,1,0,0
outlet_code_2982,1228,403,21,45830,0,1,0,1,0,0
outlet_code_2983,985,378,16,38548,0,1,0,1,0,0
outlet_code_2984,744,354,11,31330,0,1,0,1,0,0
outlet_code_2985,1445,424,25,52348,0,1,0,0,1,0
outlet_code_2986,1241,404,21,46230,0,1,0,1,0,0
outlet_code_2987,2555,2909,31,102733,0,0,1,0,1,0
outlet_code_2988,2917,3634,38,120862,0,0,1,0,1,0
outlet_code_2989,3765,5330,55,163243,0,0,1,0,1,0
outlet_code_2990,3892,5583,58,169583,0,0,1,0,1,0
outlet_code_2991,294,2211,34,122027,0,0,1,0,1,0
outlet_code_2992,339,2890,41,144657,0,0,1,0,1,0
outlet_code_2993,306,2391,36,128049,0,0,1,0,1,0
outlet_code_2994,333,2793,40,141426,0,0,1,0,1,0
outlet_code_2995,1112,2024,34,116186,0,0,1,0,1,0
outlet_code_2996,707,1214,20,75715,0,0,1,1,0,0
outlet_code_2997,1070,1940,33,111979,0,0,1,0,1,0
outlet_code_2998,2369,318,12,59223,1,0,0,1,0,0
outlet_code_2999,3725,386,19,93117,1,0,0,1,0,0
outlet_code_3000,2195,310,11,54864,1,0,0,1,0,0
outlet_code_3001,353,138,18,88318,1,0,0,1,0,0
outlet_code_3002,354,138,18,88391,1,0,0,1,0,0
outlet_code_3003,367,142,18,91747,1,0,0,1,0,0
outlet_code_3004,328,132,16,81958,1,0,0,1,0,0
outlet_code_3005,1574,305,19,93706,1,0,0,1,0,0
outlet_code_3006,835,216,11,56754,1,0,0,1,0,0
outlet_code_3007,1698,320,20,99887,1,0,0,1,0,0
outlet_code_3008,1463,292,18,88144,1,0,0,1,0,0
outlet_code_3009,1247,266,15,77372,1,0,0,1,0,0
outlet_code_3010,1188,259,15,74412,1,0,0,1,0,0
outlet_code_3011,1238,265,15,76898,1,0,0,1,0,0
outlet_code_3012,361,461,22,54159,0,1,0,1,0,0
outlet_code_3013,3905,5610,58,170246,0,0,1,0,1,0
outlet_code_3014,377,3453,47,163439,0,0,1,0,1,0
outlet_code_3015,309,2436,36,129536,0,0,1,0,1,0
outlet_code_3016,1467,2735,47,151729,0,0,1,0,1,0
outlet_code_3017,1045,1890,32,109490,0,0,1,0,1,0
outlet_code_3018,3645,382,18,91115,1,0,0,1,0,0
outlet_code_3019,2626,331,13,65647,1,0,0,1,0,0
outlet_code_3020,1116,250,14,70786,1,0,0,1,0,0
outlet_code_3021,1481,294,18,89037,1,0,0,1,0,0
outlet_code_3022,1310,273,16,80484,1,0,0,1,0,0
outlet_code_3023,1061,243,14,68074,1,0,0,1,0,0
outlet_code_3024,1426,287,17,86286,1,0,0,1,0,0
outlet_code_3025,1295,271,16,79742,1,0,0,1,0,0
outlet_code_3026,1030,240,13,66522,1,0,0,1,0,0
outlet_code_3027,1272,407,21,47162,0,1,0,1,0,0
outlet_code_3028,2978,3755,40,123881,0,0,1,0,1,0
outlet_code_3029,388,3615,48,168823,0,0,1,0,1,0
outlet_code_3030,257,1651,29,103352,0,0,1,0,1,0
outlet_code_3031,1401,2601,45,145051,0,0,1,0,1,0
outlet_code_3032,1542,2885,49,159244,0,0,1,0,1,0
outlet_code_3033,879,1558,26,92880,0,0,1,0,1,0
outlet_code_3034,1175,2151,37,122542,0,0,1,0,1,0
outlet_code_3035,908,1617,27,95850,0,0,1,0,1,0
outlet_code_3036,1252,2304,39,130188,0,0,1,0,1,0
outlet_code_3037,803,1407,24,85331,0,0,1,1,0,0
outlet_code_3038,203,101,10,50643,1,0,0,1,0,0
outlet_code_3039,232,108,12,57911,1,0,0,1,0,0
outlet_code_3040,756,207,11,52815,1,0,0,1,0,0
outlet_code_3041,921,227,12,61044,1,0,0,1,0,0
outlet_code_3042,1305,273,16,80266,1,0,0,1,0,0
outlet_code_3043,1146,254,14,72296,1,0,0,1,0,0
outlet_code_3044,1016,238,13,65820,1,0,0,1,0,0
outlet_code_3045,764,208,11,53211,1,0,0,1,0,0
outlet_code_3046,362,462,22,54360,0,1,0,1,0,0
outlet_code_3047,753,355,11,31584,0,1,0,1,0,0
outlet_code_3048,1190,399,20,44710,0,1,0,1,0,0
outlet_code_3049,305,2375,36,127485,0,0,1,0,1,0
outlet_code_3050,245,1471,27,97373,0,0,1,0,1,0
outlet_code_3051,394,3704,49,171815,0,0,1,0,1,0
outlet_code_3052,835,1469,25,88456,0,0,1,0,1,0
outlet_code_3053,1109,2018,34,115918,0,0,1,0,1,0
outlet_code_3054,1057,1914,32,110694,0,0,1,0,1,0
outlet_code_3055,1384,2567,44,143367,0,0,1,0,1,0
outlet_code_3056,1186,2173,37,123647,0,0,1,0,1,0
outlet_code_3057,1133,2066,35,118301,0,0,1,0,1,0
outlet_code_3058,276,119,14,69084,1,0,0,1,0,0
outlet_code_3059,975,233,13,63740,1,0,0,1,0,0
outlet_code_3060,949,230,12,62470,1,0,0,1,0,0
outlet_code_3061,1050,242,14,67520,1,0,0,1,0,0
outlet_code_3062,909,225,12,60454,1,0,0,1,0,0
outlet_code_3063,1653,314,20,97656,1,0,0,1,0,0
outlet_code_3064,1191,259,15,74574,1,0,0,1,0,0
outlet_code_3065,979,233,13,63939,1,0,0,1,0,0
